,sale_date,sale_price,pred_lr,pred_rf
5108,2013-05-09,13.62918097977278,13.836298577487469,13.823013873608584
15780,2013-05-09,13.208541073645382,13.08132128417492,13.075725399547604
3233,2013-05-09,13.642216133729825,13.651272475719452,13.629142411223581
3971,2013-05-09,13.688812904918315,13.819110974669456,13.655928383701978
23361,2013-05-09,14.470436525704024,14.476959303021431,14.163183664393225
21608,2013-05-10,13.3645249345543,13.155091300606728,13.278873699916568
23608,2013-05-10,14.13614373055574,14.17849588394165,14.2636541728247
16519,2013-05-10,14.50865773852422,13.883992537856102,14.137632504054473
4609,2013-05-10,14.183619879528669,14.070636384189129,13.944627323107943
19214,2013-05-10,13.465953081794405,13.447449296712875,13.522619713220456
16862,2013-05-10,13.102160670086805,13.555862575769424,13.344725208109466
4855,2013-05-10,13.981024996441848,14.234994739294052,14.22059375104134
20900,2013-05-10,13.755760553558499,14.026017755270004,13.986471290166214
7874,2013-05-10,16.06680235657077,15.367080450057983,16.117319603384182
9767,2013-05-10,14.141210697603574,14.542945109307766,14.205792298165722
11276,2013-05-10,13.955272500339431,14.008050739765167,13.990182445540011
4158,2013-05-10,14.058456736574664,13.756688997149467,13.81776023803583
6607,2013-05-10,13.652991628466498,13.461476273834705,13.482689829404874
3650,2013-05-13,15.209276933922865,14.977098651230335,15.282861925266534
13857,2013-05-13,13.996164057657532,14.181902430951595,14.064845722574427
23695,2013-05-13,13.279367126213991,13.059889771044254,13.146032241046385
23702,2013-05-13,13.830399170458026,13.839480437338352,13.870740816201266
7765,2013-05-13,14.151982794585487,13.816268548369408,13.77069584591302
19841,2013-05-14,14.285514187210008,14.433144934475422,14.094630950822683
16937,2013-05-14,13.180632285528304,13.323141008615494,13.317142811125382
8548,2013-05-14,14.249563122924352,14.153426952660084,14.131398810605376
23574,2013-05-14,13.76737018263634,14.021517992019653,13.733833603033014
12637,2013-05-14,13.235692062711331,13.84588909894228,13.810412615269765
21769,2013-05-14,13.337474757021274,13.17282646894455,13.168951122164742
12030,2013-05-14,14.430696197054507,14.089363291859627,14.286340885937095
1847,2013-05-15,13.529160930746274,13.710270203649998,13.570141361961614
23341,2013-05-15,13.604789526648624,14.088734179735184,13.77019336289734
3666,2013-05-15,14.71159858252091,14.412760488688946,14.550202131788103
9084,2013-05-15,13.304684934198285,13.276817798614502,13.399905855725189
397,2013-05-15,13.465953081794405,13.63320530205965,13.570902351654917
12863,2013-05-15,14.780591454007864,14.74263259768486,14.757259499082776
23476,2013-05-15,13.740787011768338,13.729023098945618,13.651151388877567
9464,2013-05-15,13.764217263576725,13.711076639592648,13.627481350563103
5906,2013-05-15,13.9108207377686,13.900608509778976,13.970301657247903
12240,2013-05-16,14.978661367769954,14.898839794099331,14.91758579071763
5394,2013-05-16,14.143374420048886,14.713301375508308,14.119238628844728
710,2013-05-16,13.592367006650065,13.558943688869476,13.540251892365061
894,2013-05-16,13.654167407555509,13.569490000605583,13.57048690749729
8788,2013-05-16,15.150511624696614,14.787049755454063,15.018442852253372
12712,2013-05-16,14.346138809026446,14.13945222645998,14.059183283565563
15041,2013-05-16,14.733799292501102,14.769477128982544,14.737771710661951
19601,2013-05-16,13.704578997256991,13.58670448511839,13.544276740176123
343,2013-05-17,13.554145793829866,13.49523463100195,13.582869270044114
14307,2013-05-17,14.269765830241873,14.588946290314198,14.330135842793503
6230,2013-05-17,13.726679344257658,13.963816292583942,14.0898450428136
13512,2013-05-17,14.169682371684887,14.239785142242908,14.26028318123349
10505,2013-05-17,14.220975666072441,14.307092040777206,14.355843736501544
16584,2013-05-17,14.215963124248896,13.996310703456402,14.19355198583144
21133,2013-05-17,13.258640995696876,13.255448527634144,13.360717428567268
13926,2013-05-17,13.429848077152288,13.269354112446308,13.349646457233714
19007,2013-05-17,13.437174117244362,13.410747237503529,13.561215578447886
3758,2013-05-17,13.726679344257658,13.871533319354057,13.7545919966442
15559,2013-05-17,14.498607402670718,14.26710969209671,14.358868740955309
6874,2013-05-17,14.71159858252091,14.366568140685558,14.436389596770256
22034,2013-05-17,13.132313708257493,13.211894296109676,13.232958907239988
12213,2013-05-17,14.592539222504922,14.412550061941147,14.470786392740381
5832,2013-05-17,14.352003928478842,14.138841547071934,14.13756405433681
4830,2013-05-17,13.7525707581904,14.064474858343601,13.833501722967851
17125,2013-05-17,13.487006490992238,13.230773612856865,13.313324533862437
8480,2013-05-17,14.006130917572925,14.144196264445782,14.16929629968563
7878,2013-05-17,14.657077743642493,14.345720663666725,14.330063042171696
1780,2013-05-17,13.458835614025542,13.22498457878828,13.442667097338814
3139,2013-05-17,14.888805038648096,14.51570775359869,14.465616371010128
17913,2013-05-17,14.721750953984929,14.625833861529827,14.332049724268584
23042,2013-05-20,13.019222618484815,12.766858294606209,13.10364107701838
20441,2013-05-20,14.457364444136667,13.709900304675102,13.6552528562659
15463,2013-05-20,14.771022002991712,14.895552888512611,14.994135674963289
5684,2013-05-20,14.133964289082806,14.191491223871708,14.06589808745755
14748,2013-05-20,13.260384675301705,13.183882668614388,13.281169577258508
17851,2013-05-20,14.403297222866392,13.884744927287102,13.978781730826185
21548,2013-05-21,13.764217263576725,13.733503207564354,13.843697018617258
2773,2013-05-21,14.729799287167756,14.495902985334396,14.633617621311487
17246,2013-05-21,13.959610901938033,13.7987557426095,13.815082538601718
3747,2013-05-21,13.652991628466498,13.636453777551651,13.638038583682592
19459,2013-05-21,13.270783382522602,13.448922708630562,13.600773751629497
13110,2013-05-21,15.483217378522351,15.567761026322842,15.761490232428422
13458,2013-05-21,13.617059619240436,13.576210357248783,13.855819632621309
7514,2013-05-21,14.690979295318177,14.34955520182848,14.339943819311323
6236,2013-05-22,13.41503299136715,13.517988041043282,13.462467488521556
650,2013-05-22,13.38472764187182,13.356160946190357,13.41604565560494
11184,2013-05-22,13.484224848030362,13.396155901253223,13.323454410566812
12945,2013-05-22,15.176487111099876,14.806206956505775,14.950288663364436
20782,2013-05-22,13.536589991181064,13.888532780110836,13.483635113802961
8523,2013-05-22,15.414898134544876,15.142994001507759,15.26503364520008
4543,2013-05-22,13.558680948995258,13.814054526388645,13.808131349918312
5481,2013-05-22,14.03062193758122,13.84137937426567,13.985537724879244
12779,2013-05-22,15.130577409795794,15.354660980403423,15.304868257242871
20505,2013-05-22,14.133964289082806,14.509182371199131,14.136946900694282
15311,2013-05-22,14.626440774180605,14.459988877177238,14.437872839330804
16731,2013-05-22,14.187074114396758,13.990572936832905,14.087890850175201
22948,2013-05-22,12.948009990259552,12.78194434940815,12.839542388944494
9351,2013-05-22,15.761420707019589,14.915539763867855,15.525194341161832
15627,2013-05-22,14.151982794585487,14.246723972260952,14.083889961558622
21349,2013-05-23,13.270783382522602,13.53447661548853,13.493705479369158
858,2013-05-23,13.304684934198285,13.404061138629913,13.513888082754567
19978,2013-05-23,13.924364962876355,13.722230441868305,13.897390203994298
8849,2013-05-23,13.704578997256991,13.651759788393974,13.659497818841212
9906,2013-05-23,13.62918097977278,13.58702326565981,13.642358130054514
20628,2013-05-23,13.465953081794405,13.22284860163927,13.260614060814433
3621,2013-05-23,14.0225247273486,13.885284513235092,13.722271780555646
3572,2013-05-23,13.790192749979985,14.247924588620663,14.091841676801796
12659,2013-05-23,14.880221294956705,14.568053148686886,15.18648578033134
11589,2013-05-23,13.444446876573444,13.532779447734356,13.434259484626212
10150,2013-05-23,14.615267473582476,14.409971259534359,14.460541228528726
13403,2013-05-23,13.5985975564007,13.58800432831049,13.46717748650899
3503,2013-05-23,13.764217263576725,13.685310930013657,13.689812966146176
16382,2013-05-23,14.669925886120346,14.559879012405872,14.832024494730936
5294,2013-05-23,13.840733761473704,13.511674501001835,13.687596850342944
19487,2013-05-23,14.301018373745976,13.89621464908123,14.017254877484238
20432,2013-05-23,14.187074114396758,14.031104691326618,13.983732393923674
3551,2013-05-24,13.71899965758343,13.813080742955208,13.822169954805995
659,2013-05-24,13.541073712262516,13.475484848022461,13.593952453195014
15862,2013-05-24,13.87377946608825,13.690339431166649,13.925722289653203
9893,2013-05-24,13.955272500339431,13.786788247525692,13.716110859211103
6941,2013-05-24,14.557447902693653,14.268501877784729,14.391189701389408
9071,2013-05-24,13.17115354157376,13.23525382578373,13.162317987632962
11991,2013-05-24,15.520258650202699,15.28345649689436,15.257747047233972
16149,2013-05-24,14.397726177816939,14.480159528553486,14.347938576875922
4378,2013-05-24,14.159809230834949,14.36209000647068,14.217757211322425
142,2013-05-24,13.706811141040935,13.549371622502804,13.567360145126234
17480,2013-05-24,15.028968238301426,14.900351785123348,14.538389765858906
17286,2013-05-24,13.713477832399125,13.794721499085426,13.705132184714568
4733,2013-05-24,14.403297222866392,14.381922297179699,14.19889333252132
5008,2013-05-24,13.841178304712852,13.886404395103455,13.81217288596574
9616,2013-05-24,13.523150895961384,13.990856915712357,13.630890786622661
12565,2013-05-24,12.834681304952548,13.35627718269825,13.427053083376784
18260,2013-05-24,12.82125828462041,13.155952721834183,12.866807971491932
19433,2013-05-24,13.332624302887526,13.319205895066261,13.249441849848026
20997,2013-05-24,13.841178304712852,13.864923514425755,13.698213894152497
679,2013-05-24,13.615839362835207,13.58020406961441,13.546226680398412
14424,2013-05-24,15.226497531674536,15.009811781346798,15.346347866054797
8807,2013-05-24,14.133964289082806,13.998055070638657,14.116807546280132
22972,2013-05-24,12.644327576461327,12.933340318500996,12.893683028086253
16426,2013-05-24,13.418013619505286,13.404405027627945,13.411380443340088
20079,2013-05-24,13.392390514617391,13.60381306707859,13.648103244350855
14178,2013-05-27,13.527828485512496,13.300955273211002,13.389251337335674
7834,2013-05-28,14.104441849816489,14.217268981039524,13.930394782396517
3484,2013-05-29,13.687677186454387,13.946599967777729,13.840951118365908
14397,2013-05-29,16.38045991542581,15.686031565070152,16.116592049594747
14609,2013-05-29,14.038654109278484,14.278485432267189,14.262009980751602
13302,2013-05-29,14.731801289838428,14.42009499669075,14.310290262390954
1215,2013-05-29,13.489780417874966,13.485729850828648,13.51630004169266
12232,2013-05-29,13.985253332551368,14.07359866797924,14.240121216551957
