,sale_date,neighborhood
15178,2016-11-29,Noe Valley
15179,2014-10-10,Noe Valley
15180,2015-08-19,Castro
15181,2018-07-20,Castro
15182,2010-03-31,Duboce Triangle
15183,2014-05-07,Excelsior
15184,2018-07-27,Eureka Valley
15185,2010-06-08,Mission Terrace
15186,2017-03-16,Crocker Amazon
15187,2009-07-30,Noe Valley
15188,2012-03-06,Noe Valley
15189,2017-10-31,Excelsior
15190,2018-10-30,Union Street
15191,2012-02-29,Mission Terrace
15192,2012-09-18,Mission Terrace
15193,2016-04-21,Mission Terrace
15194,2016-12-09,Mission Terrace
15195,2009-03-13,Noe Valley
15196,2014-11-26,Noe Valley
15197,2018-08-24,Noe Valley
15198,2016-12-13,Glen Park
15199,2018-04-06,Glen Park
15200,2015-03-20,Excelsior
15201,2009-03-13,Noe Valley
15202,2011-05-18,Noe Valley
15203,2014-02-24,Crocker Amazon
15204,2018-09-05,Excelsior
15205,2018-04-17,Mission Terrace
15206,2017-05-26,Excelsior
15207,2010-07-19,Glen Park
15208,2015-05-19,Glen Park
15209,2016-10-18,Noe Valley
15210,2013-08-20,Castro
15211,2017-01-06,Castro
15212,2009-03-24,Noe Valley
15213,2012-11-14,Noe Valley
15214,2018-03-28,Noe Valley
15215,2010-03-31,Noe Valley
15216,2009-07-15,Glen Park
15217,2011-09-26,Excelsior
15218,2017-07-07,Noe Valley
15219,2018-10-05,Noe Valley
15220,2017-05-15,Castro
15221,2014-05-09,Fairmount
15222,2010-10-14,Castro
15223,2016-04-04,Noe Valley
15224,2014-04-04,Castro
15225,2017-07-27,Castro
15226,2009-06-26,Duboce Triangle
15227,2009-08-14,Mission Terrace
15228,2018-10-31,Mission Terrace
15229,2017-02-27,Excelsior
15230,2010-10-13,Duboce Triangle
15231,2016-03-30,Duboce Triangle
15232,2014-08-29,Excelsior
15233,2013-06-25,Crocker Amazon
15234,2013-10-09,Noe Valley
15235,2015-04-13,Noe Valley
15236,2009-11-25,Castro
15237,2011-02-03,Mission Terrace
15238,2015-07-09,Glen Park
15239,2009-11-30,Pacific Heights
15240,2016-04-01,Pacific Heights
15241,2009-03-27,Excelsior
15242,2016-03-28,Glen Park
15243,2015-08-25,Glen Park
15244,2014-05-19,Glen Park
15245,2014-12-05,Glen Park
15246,2010-02-10,Excelsior
15247,2016-03-04,Eureka Valley
15248,2012-01-12,Excelsior
15249,2017-10-20,Excelsior
15250,2012-01-11,Noe Valley
15251,2013-10-24,Union Street
15252,2017-12-06,Crocker Amazon
15253,2011-09-22,Glen Park
15254,2018-03-14,Glen Park
15255,2015-10-07,Noe Valley
15256,2016-09-22,Noe Valley
15257,2012-10-05,Noe Valley
15258,2014-10-10,Noe Valley
15259,2018-03-30,Noe Valley
15260,2009-11-02,Excelsior
15261,2009-11-17,Noe Valley
15262,2009-11-03,Excelsior
15263,2010-02-03,Excelsior
15264,2014-07-03,Glen Park
15265,2011-12-20,Eureka Valley
15266,2017-04-27,Eureka Valley
15267,2011-11-18,Crocker Amazon
15268,2018-07-20,Eureka Valley
15269,2009-01-06,Excelsior
15270,2009-11-12,Glen Park
15271,2012-03-01,Marina
15272,2014-05-16,Marina
15273,2014-04-08,Fairmount
15274,2016-09-23,Noe Valley
15275,2009-10-14,Eureka Valley
15276,2015-07-20,Noe Valley
15277,2014-05-30,Excelsior
15278,2009-09-29,Excelsior
15279,2017-10-26,Glen Park
15280,2018-10-25,Eureka Valley
15281,2011-09-28,Mission Terrace
15282,2014-09-30,Fairmount
15283,2018-08-01,Noe Valley
15284,2009-11-06,Excelsior
15285,2013-06-18,Glen Park
15286,2013-08-29,Noe Valley
15287,2015-01-30,Noe Valley
15288,2010-10-08,Pacific Heights
15289,2013-02-06,Excelsior
15290,2011-04-08,Glen Park
15291,2014-06-17,Glen Park
15292,2010-04-12,Excelsior
15293,2011-04-15,Eureka Valley
15294,2016-03-14,Eureka Valley
15295,2014-07-16,Eureka Valley
15296,2017-06-07,Noe Valley
15297,2009-08-07,Pacific Heights
15298,2011-07-29,Pacific Heights
15299,2010-12-28,Crocker Amazon
15300,2015-08-19,Union Street
15301,2009-09-02,Fairmount
15302,2012-10-31,Duboce Triangle
15303,2009-10-23,Duboce Triangle
15304,2012-05-21,Duboce Triangle
15305,2013-07-16,Pacific Heights
15306,2012-03-29,Glen Park
15307,2010-06-30,Noe Valley
15308,2013-03-22,Noe Valley
15309,2018-08-01,Noe Valley
15310,2009-06-18,Noe Valley
15311,2013-05-22,Duboce Triangle
15312,2018-11-16,Noe Valley
15313,2016-11-23,Noe Valley
15314,2012-11-01,Excelsior
15315,2011-04-08,Excelsior
15316,2017-08-25,Mission Terrace
15317,2010-12-16,Fairmount
15318,2015-05-26,Fairmount
15319,2014-12-02,Duboce Triangle
15320,2013-03-29,Excelsior
15321,2018-05-04,Mission Terrace
15322,2014-12-09,Glen Park
15323,2016-10-18,Noe Valley
15324,2017-04-21,Noe Valley
15325,2010-01-23,Crocker Amazon
15326,2016-10-14,Noe Valley
15327,2010-08-13,Pacific Heights
15328,2012-04-12,Fairmount
15329,2015-07-31,Noe Valley
15330,2012-11-30,Excelsior
15331,2009-02-12,Glen Park
15332,2010-08-09,Fairmount
15333,2010-02-26,Excelsior
15334,2015-04-14,Excelsior
15335,2018-07-10,Excelsior
15336,2013-12-01,Excelsior
15337,2015-05-22,Mission Terrace
15338,2009-10-23,Mission Terrace
15339,2017-12-19,Fairmount
15340,2015-12-15,Noe Valley
15341,2014-07-08,Noe Valley
15342,2017-09-25,Noe Valley
15343,2015-10-16,Glen Park
15344,2009-10-27,Fairmount
15345,2010-04-30,Fairmount
15346,2013-09-23,Fairmount
15347,2014-01-17,Noe Valley
15348,2013-06-27,Fairmount
15349,2015-01-14,Crocker Amazon
15350,2015-03-27,Fairmount
15351,2018-10-05,Excelsior
15352,2017-12-08,Glen Park
15353,2010-01-27,Fairmount
15354,2011-11-04,Pacific Heights
15355,2018-08-07,Pacific Heights
15356,2010-06-29,Noe Valley
15357,2012-04-05,Alamo Square
15358,2009-12-10,Crocker Amazon
15359,2012-02-16,Mission Terrace
15360,2018-11-02,Eureka Valley
15361,2009-11-10,Eureka Valley
15362,2017-07-11,Duboce Triangle
15363,2012-10-15,Excelsior
15364,2010-03-12,Union Street
15365,2015-03-31,Crocker Amazon
15366,2016-01-27,Noe Valley
15367,2017-11-29,Crocker Amazon
15368,2012-10-22,Excelsior
15369,2014-12-19,Fairmount
15370,2016-12-23,Fairmount
15371,2018-01-24,Fairmount
15372,2009-05-08,Crocker Amazon
15373,2018-03-20,Excelsior
15374,2018-12-28,Excelsior
15375,2012-04-13,Mission Terrace
15376,2016-09-08,Excelsior
15377,2012-10-12,Eureka Valley
15378,2015-05-12,Eureka Valley
15379,2016-10-26,Eureka Valley
15380,2011-06-17,Fairmount
15381,2018-07-02,Noe Valley
15382,2016-10-14,Duboce Triangle
15383,2010-12-21,Glen Park
15384,2012-08-09,Glen Park
15385,2009-08-21,Lower Haight
15386,2013-03-28,Alamo Square
15387,2009-09-01,Alamo Square
15388,2014-05-06,Alamo Square
15389,2017-11-13,Mission Terrace
15390,2012-06-21,Alamo Square
15391,2017-04-11,Mission Terrace
15392,2018-01-03,Mission Terrace
15393,2017-10-10,Pacific Heights
15394,2014-10-22,Excelsior
15395,2012-08-30,Excelsior
15396,2013-01-10,Excelsior
15397,2014-10-17,Glen Park
15398,2013-10-04,Noe Valley
15399,2014-12-16,Pacific Heights
15400,2014-02-25,Noe Valley
15401,2017-08-03,Noe Valley
15402,2009-09-30,Castro
15403,2011-05-27,Union Street
15404,2018-03-08,Marina
15405,2015-03-13,Excelsior
15406,2018-06-01,Mission Terrace
15407,2012-12-04,Fairmount
15408,2013-03-28,Noe Valley
15409,2010-01-21,Pacific Heights
15410,2010-12-23,Crocker Amazon
15411,2011-04-15,Mission Terrace
15412,2011-12-08,Mission Terrace
15413,2011-06-08,Noe Valley
15414,2015-08-25,Pacific Heights
15415,2014-11-12,Pacific Heights
15416,2018-10-12,Pacific Heights
15417,2009-07-09,Pacific Heights
15418,2013-08-27,Excelsior
15419,2009-08-20,Excelsior
15420,2014-08-25,Noe Valley
15421,2017-11-14,Noe Valley
15422,2009-05-12,Noe Valley
15423,2010-07-09,Alamo Square
15424,2015-06-05,Noe Valley
15425,2012-07-12,Glen Park
15426,2012-05-25,Noe Valley
15427,2010-09-28,Crocker Amazon
15428,2012-06-14,Excelsior
15429,2009-12-28,Excelsior
15430,2009-02-19,Excelsior
15431,2013-02-01,Mission Terrace
15432,2016-06-22,Mission Terrace
15433,2009-09-25,Excelsior
15434,2017-04-06,Crocker Amazon
15435,2010-05-25,Excelsior
15436,2014-07-11,Excelsior
15437,2015-03-31,Noe Valley
15438,2011-06-10,Alamo Square
15439,2011-09-02,Mission Terrace
15440,2016-10-14,Mission Terrace
15441,2017-04-14,Crocker Amazon
15442,2015-12-11,Crocker Amazon
15443,2018-11-29,Crocker Amazon
15444,2010-08-31,Eureka Valley
15445,2017-02-27,Eureka Valley
15446,2017-05-25,Excelsior
15447,2011-06-01,Glen Park
15448,2009-10-28,Pacific Heights
15449,2015-11-18,Excelsior
15450,2017-11-14,Noe Valley
15451,2013-11-22,Pacific Heights
15452,2014-11-21,Pacific Heights
15453,2014-05-20,Excelsior
15454,2012-06-22,Excelsior
15455,2014-03-26,Noe Valley
15456,2012-02-17,Pacific Heights
15457,2016-03-09,Crocker Amazon
15458,2014-10-06,Excelsior
15459,2015-10-22,Excelsior
15460,2009-06-18,Mission Terrace
15461,2017-04-05,Excelsior
15462,2018-08-24,Excelsior
15463,2013-05-20,Pacific Heights
15464,2013-07-09,Excelsior
15465,2014-02-21,Glen Park
15466,2009-11-17,Noe Valley
15467,2013-04-22,Noe Valley
15468,2012-07-31,Eureka Valley
15469,2013-09-25,Eureka Valley
15470,2012-03-26,Excelsior
15471,2009-06-16,Pacific Heights
15472,2012-11-09,Crocker Amazon
15473,2011-09-21,Glen Park
15474,2017-02-17,Noe Valley
15475,2012-12-28,Noe Valley
15476,2014-01-15,Noe Valley
15477,2013-09-04,Eureka Valley
15478,2018-07-13,Eureka Valley
15479,2009-02-13,Pacific Heights
15480,2010-08-05,Crocker Amazon
15481,2011-12-28,Crocker Amazon
15482,2011-09-30,Excelsior
15483,2013-06-19,Noe Valley
15484,2010-08-10,Excelsior
15485,2015-09-25,Noe Valley
15486,2017-04-12,Noe Valley
15487,2011-04-25,Glen Park
15488,2012-12-07,Glen Park
15489,2015-06-09,Duboce Triangle
15490,2012-12-20,Castro
15491,2011-10-21,Mission Terrace
15492,2014-06-03,Alamo Square
15493,2012-07-03,Pacific Heights
15494,2009-07-29,Crocker Amazon
15495,2013-07-05,Mission Terrace
15496,2011-11-10,Fairmount
15497,2018-03-20,Eureka Valley
15498,2010-07-19,Pacific Heights
15499,2012-06-06,Alamo Square
15500,2009-06-30,Pacific Heights
15501,2017-04-18,Pacific Heights
15502,2016-10-21,Excelsior
15503,2012-09-26,Mission Terrace
15504,2010-08-12,Noe Valley
15505,2012-10-02,Eureka Valley
15506,2009-09-09,Eureka Valley
15507,2012-12-13,Castro
15508,2012-10-10,Japantown
15509,2014-04-22,Japantown
15510,2016-10-27,Japantown
15511,2009-05-22,Excelsior
15512,2012-08-24,Excelsior
15513,2014-10-30,Noe Valley
15514,2018-10-05,Noe Valley
15515,2014-05-21,Castro
15516,2018-10-16,Glen Park
15517,2010-08-11,Mission Terrace
15518,2011-11-04,Noe Valley
15519,2012-09-07,Eureka Valley
15520,2013-06-25,Eureka Valley
15521,2015-03-13,Excelsior
15522,2012-04-05,Excelsior
15523,2016-05-06,Pacific Heights
15524,2012-04-26,Excelsior
15525,2009-11-25,Excelsior
15526,2017-07-19,Noe Valley
15527,2012-12-19,Pacific Heights
15528,2012-11-09,Pacific Heights
15529,2013-12-12,Pacific Heights
15530,2015-10-16,Pacific Heights
15531,2011-12-02,Pacific Heights
15532,2013-11-27,Pacific Heights
15533,2017-05-10,Crocker Amazon
15534,2017-11-22,Crocker Amazon
15535,2009-02-27,Mission Terrace
15536,2011-06-21,Eureka Valley
15537,2012-03-14,Crocker Amazon
15538,2009-07-31,Noe Valley
15539,2018-04-26,Dolores Heights
15540,2013-11-20,Excelsior
15541,2013-11-15,Crocker Amazon
15542,2017-04-07,Crocker Amazon
15543,2014-07-31,Glen Park
15544,2011-10-20,Dolores Heights
15545,2012-04-26,Mission Terrace
15546,2014-11-04,Glen Park
15547,2018-06-06,Noe Valley
15548,2009-08-08,Crocker Amazon
15549,2017-07-31,Lower Haight
15550,2011-04-08,Glen Park
15551,2010-02-11,Noe Valley
15552,2014-07-22,Noe Valley
15553,2017-06-13,Noe Valley
15554,2010-05-06,Excelsior
15555,2009-10-01,Noe Valley
15556,2017-03-06,Eureka Valley
15557,2011-06-28,Lower Haight
15558,2018-01-19,Japantown
15559,2013-05-17,Pacific Heights
15560,2011-11-02,Pacific Heights
15561,2011-04-29,Pacific Heights
15562,2014-01-28,Excelsior
15563,2015-05-22,Eureka Valley
15564,2011-03-11,Duboce Triangle
15565,2012-01-18,Pacific Heights
15566,2011-01-21,Excelsior
15567,2010-11-23,Mission Terrace
15568,2011-04-15,Eureka Valley
15569,2013-10-01,Eureka Valley
15570,2017-05-12,Eureka Valley
15571,2016-11-07,Duboce Triangle
15572,2013-05-30,Union Street
15573,2014-08-22,Union Street
15574,2018-01-19,Union Street
15575,2015-12-11,Excelsior
15576,2012-02-27,Noe Valley
15577,2010-06-25,Noe Valley
15578,2015-05-22,Noe Valley
15579,2017-12-29,Noe Valley
15580,2010-05-05,Excelsior
15581,2009-04-22,Excelsior
15582,2017-10-18,Duboce Triangle
15583,2009-10-09,Duboce Triangle
15584,2013-10-17,Japantown
15585,2011-12-14,Excelsior
15586,2009-10-06,Glen Park
15587,2013-06-06,Excelsior
15588,2017-10-19,Excelsior
15589,2016-06-24,Excelsior
15590,2009-08-06,Fairmount
15591,2013-03-20,Fairmount
15592,2015-03-24,Eureka Valley
15593,2012-04-19,Pacific Heights
15594,2013-01-09,Noe Valley
15595,2018-06-08,Castro
15596,2011-06-17,Mission Terrace
15597,2012-11-30,Dolores Heights
15598,2012-04-05,Noe Valley
15599,2010-07-07,Excelsior
15600,2010-09-21,Noe Valley
15601,2016-04-14,Noe Valley
15602,2018-10-11,Noe Valley
15603,2017-08-14,Excelsior
15604,2018-11-09,Excelsior
15605,2010-06-11,Eureka Valley
15606,2015-03-17,Eureka Valley
15607,2018-04-12,Dolores Heights
15608,2010-03-09,Eureka Valley
15609,2017-03-08,Pacific Heights
15610,2015-12-21,Glen Park
15611,2011-12-09,Japantown
15612,2014-12-15,Japantown
15613,2017-10-30,Japantown
15614,2012-12-21,Union Street
15615,2018-11-14,Noe Valley
15616,2016-01-21,Eureka Valley
15617,2017-07-18,Eureka Valley
15618,2018-11-13,Noe Valley
15619,2009-01-16,Eureka Valley
15620,2013-12-18,Eureka Valley
15621,2018-11-16,Eureka Valley
15622,2010-07-30,Noe Valley
15623,2012-02-13,Noe Valley
15624,2015-09-24,Noe Valley
15625,2014-04-08,Crocker Amazon
15626,2011-05-27,Crocker Amazon
15627,2013-05-22,Union Street
15628,2011-01-20,Noe Valley
15629,2016-10-21,Eureka Valley
15630,2017-07-13,Excelsior
15631,2015-12-30,Excelsior
15632,2012-12-19,Noe Valley
15633,2018-07-23,Castro
15634,2017-11-20,Duboce Triangle
15635,2012-08-24,Mission Terrace
15636,2009-11-03,Duboce Triangle
15637,2016-08-26,Dolores Heights
15638,2014-07-28,Duboce Triangle
15639,2016-04-13,Excelsior
15640,2014-03-11,Dolores Heights
15641,2017-05-04,Dolores Heights
15642,2017-04-26,Pacific Heights
15643,2012-11-20,Mission Terrace
15644,2011-02-24,Excelsior
15645,2015-07-22,Excelsior
15646,2015-11-24,Mission Terrace
15647,2016-11-03,Japantown
15648,2015-11-16,Glen Park
15649,2016-11-15,Crocker Amazon
15650,2012-02-14,Eureka Valley
15651,2013-07-03,Eureka Valley
15652,2011-03-22,Excelsior
15653,2014-10-24,Dolores Heights
15654,2015-11-23,Mission Terrace
15655,2018-06-08,Mission Terrace
15656,2017-05-12,Excelsior
15657,2010-06-09,Dolores Heights
15658,2015-05-14,Dolores Heights
15659,2016-08-17,Japantown
15660,2009-04-09,Excelsior
15661,2013-08-19,Excelsior
15662,2014-04-29,Excelsior
15663,2012-07-05,Excelsior
15664,2016-11-15,Noe Valley
15665,2011-11-07,Dolores Heights
15666,2015-12-10,Glen Park
15667,2018-07-06,Glen Park
15668,2016-03-15,Excelsior
15669,2014-07-09,Pacific Heights
15670,2012-06-12,Dolores Heights
15671,2014-12-23,Dolores Heights
15672,2017-06-08,Dolores Heights
15673,2014-03-05,Excelsior
15674,2009-10-21,Glen Park
15675,2013-08-21,Noe Valley
15676,2018-11-15,Castro
15677,2010-10-31,Pacific Heights
15678,2014-07-29,Pacific Heights
15679,2017-07-28,Pacific Heights
15680,2014-10-02,Pacific Heights
15681,2011-06-24,Crocker Amazon
15682,2015-07-31,Excelsior
15683,2015-07-24,Glen Park
15684,2018-03-02,Castro
15685,2010-01-29,Noe Valley
15686,2013-04-29,Noe Valley
15687,2015-11-20,Glen Park
15688,2016-07-11,Noe Valley
15689,2010-09-27,Noe Valley
15690,2013-07-02,Noe Valley
15691,2014-10-10,Japantown
15692,2013-05-02,Excelsior
15693,2016-10-21,Excelsior
15694,2018-11-21,Glen Park
15695,2014-05-01,Dolores Heights
15696,2015-01-28,Dolores Heights
15697,2014-06-23,Pacific Heights
15698,2014-10-27,Noe Valley
15699,2017-07-07,Noe Valley
15700,2013-04-05,Noe Valley
15701,2013-10-16,Castro
15702,2010-12-21,Union Street
15703,2018-09-28,Excelsior
15704,2010-06-02,Glen Park
15705,2014-06-20,Noe Valley
15706,2015-04-13,Pacific Heights
15707,2016-10-20,Noe Valley
15708,2018-06-01,Noe Valley
15709,2010-04-02,Lower Haight
15710,2014-08-07,Lower Haight
15711,2018-09-07,Lower Haight
15712,2015-04-08,Noe Valley
15713,2009-05-13,Excelsior
15714,2012-08-14,Noe Valley
15715,2013-03-22,Pacific Heights
15716,2016-10-11,Pacific Heights
15717,2009-02-13,Pacific Heights
15718,2016-08-08,Fairmount
15719,2018-12-20,Fairmount
15720,2014-10-06,Excelsior
15721,2010-11-19,Mission Terrace
15722,2011-06-24,Noe Valley
15723,2014-09-05,Noe Valley
15724,2017-02-23,Dolores Heights
15725,2009-10-15,Alamo Square
15726,2013-02-01,Alamo Square
15727,2011-06-08,Union Street
15728,2011-08-17,Glen Park
15729,2013-11-08,Dolores Heights
15730,2015-01-30,Excelsior
15731,2014-05-20,Excelsior
15732,2018-05-23,Excelsior
15733,2014-09-30,Excelsior
15734,2011-01-31,Noe Valley
15735,2017-08-22,Noe Valley
15736,2017-10-27,Noe Valley
15737,2017-10-03,Pacific Heights
15738,2012-07-17,Noe Valley
15739,2014-01-17,Union Street
15740,2009-05-29,Marina
15741,2018-02-06,Marina
15742,2014-07-07,Crocker Amazon
15743,2013-01-11,Mission Terrace
15744,2009-03-06,Lower Haight
15745,2012-12-04,Japantown
15746,2010-08-11,Noe Valley
15747,2013-10-03,Noe Valley
15748,2010-01-15,Noe Valley
15749,2014-09-19,Excelsior
15750,2015-07-23,Noe Valley
15751,2015-12-23,Noe Valley
15752,2009-05-27,Union Street
15753,2012-01-06,Union Street
15754,2009-10-27,Excelsior
15755,2012-02-08,Excelsior
15756,2014-04-02,Glen Park
15757,2014-09-04,Noe Valley
15758,2014-10-23,Dolores Heights
15759,2011-04-26,Lower Haight
15760,2014-01-24,Lower Haight
15761,2011-08-25,Japantown
15762,2011-12-02,Japantown
15763,2012-10-26,Pacific Heights
15764,2017-10-05,Pacific Heights
15765,2018-08-13,Pacific Heights
15766,2013-11-14,Pacific Heights
15767,2010-03-25,Excelsior
15768,2009-06-25,Alamo Square
15769,2012-05-10,Pacific Heights
15770,2017-10-10,Pacific Heights
15771,2011-11-30,Union Street
15772,2014-09-16,Union Street
15773,2010-09-16,Excelsior
15774,2010-07-23,Excelsior
15775,2010-05-21,Excelsior
15776,2013-07-16,Mission Terrace
15777,2018-03-08,Noe Valley
15778,2016-03-18,Glen Park
15779,2015-04-28,Pacific Heights
15780,2013-05-09,Excelsior
15781,2011-01-12,Excelsior
15782,2013-07-18,Excelsior
15783,2012-08-31,Glen Park
15784,2010-04-29,Dolores Heights
15785,2010-08-19,Excelsior
15786,2014-06-27,Glen Park
15787,2015-03-20,Glen Park
15788,2013-12-05,Fairmount
15789,2018-04-11,Noe Valley
15790,2017-02-07,Excelsior
15791,2015-02-13,Fairmount
15792,2016-09-28,Dolores Heights
15793,2013-05-31,Pacific Heights
15794,2009-06-19,Fairmount
15795,2013-11-03,Noe Valley
15796,2018-02-06,Noe Valley
15797,2017-04-10,Noe Valley
15798,2017-05-23,Crocker Amazon
15799,2015-12-22,Glen Park
15800,2018-03-16,Duboce Triangle
15801,2009-12-02,Excelsior
15802,2011-05-27,Fairmount
15803,2016-08-08,Noe Valley
15804,2012-07-24,Pacific Heights
15805,2014-07-25,Noe Valley
15806,2012-05-04,Noe Valley
15807,2009-10-29,Glen Park
15808,2012-05-17,Excelsior
15809,2015-04-10,Excelsior
15810,2010-04-14,Mission Terrace
15811,2015-06-10,Duboce Triangle
15812,2018-11-19,Pacific Heights
15813,2015-07-21,Crocker Amazon
15814,2010-10-29,Dolores Heights
15815,2012-11-29,Pacific Heights
15816,2015-11-05,Pacific Heights
15817,2018-07-16,Pacific Heights
15818,2010-11-18,Glen Park
15819,2018-08-28,Excelsior
15820,2009-06-18,Pacific Heights
15821,2009-12-22,Excelsior
15822,2012-04-03,Pacific Heights
15823,2014-03-19,Crocker Amazon
15824,2014-01-13,Castro
15825,2014-03-07,Pacific Heights
15826,2018-06-12,Pacific Heights
15827,2014-07-07,Excelsior
15828,2014-10-08,Glen Park
15829,2010-04-16,Castro
15830,2011-07-19,Castro
15831,2010-06-04,Pacific Heights
15832,2013-10-18,Mission Terrace
15833,2015-09-28,Mission Terrace
15834,2016-08-27,Dolores Heights
15835,2015-03-06,Crocker Amazon
15836,2009-12-15,Dolores Heights
15837,2014-09-15,Dolores Heights
15838,2013-07-17,Castro
15839,2013-05-31,Japantown
15840,2017-04-18,Crocker Amazon
15841,2012-03-09,Noe Valley
15842,2015-08-18,Noe Valley
15843,2013-08-19,Castro
15844,2017-02-03,Castro
15845,2018-10-15,Castro
15846,2018-09-06,Glen Park
15847,2017-11-01,Dolores Heights
15848,2013-04-22,Castro
15849,2012-03-06,Alamo Square
15850,2011-11-17,Noe Valley
15851,2011-03-08,Dolores Heights
15852,2017-03-24,Dolores Heights
15853,2010-12-08,Castro
15854,2016-06-07,Castro
15855,2013-04-05,Pacific Heights
15856,2018-08-15,Pacific Heights
15857,2009-06-05,Pacific Heights
15858,2016-06-15,Pacific Heights
15859,2014-07-24,Pacific Heights
15860,2009-09-25,Fairmount
15861,2017-03-07,Crocker Amazon
15862,2013-05-24,Glen Park
15863,2011-09-21,Crocker Amazon
15864,2016-12-29,Excelsior
15865,2015-06-30,Excelsior
15866,2011-12-28,Dolores Heights
15867,2013-07-19,Excelsior
15868,2010-11-05,Excelsior
15869,2010-10-29,Excelsior
15870,2013-06-20,Noe Valley
15871,2014-09-26,Dolores Heights
15872,2010-01-15,Glen Park
15873,2013-07-31,Dolores Heights
15874,2014-12-08,Pacific Heights
15875,2016-04-05,Pacific Heights
15876,2010-08-20,Excelsior
15877,2018-04-13,Noe Valley
15878,2016-12-14,Noe Valley
15879,2010-05-05,Excelsior
15880,2010-12-22,Glen Park
15881,2010-04-28,Pacific Heights
15882,2016-12-06,Pacific Heights
15883,2017-05-23,Fairmount
15884,2016-10-19,Fairmount
15885,2014-12-10,Noe Valley
15886,2018-04-11,Noe Valley
15887,2013-02-15,Noe Valley
15888,2013-03-18,Dolores Heights
15889,2017-07-26,Dolores Heights
15890,2018-12-28,Excelsior
15891,2012-05-25,Dolores Heights
15892,2017-04-04,Fairmount
15893,2013-07-31,Excelsior
15894,2012-08-07,Excelsior
